16689911286994657724*((((x^5148131303079159687)&~(x^z))&~4078378071895433826)|((5148131303079159687^~(x&(5148131303079159687^z)))&4078378071895433826)) + 15811494930996577628*((((x&5148131303079159687)^(5148131303079159687|~z))&~4078378071895433826)|((~(x&~5148131303079159687)&(5148131303079159687^z))&4078378071895433826)) + 14933078530167257312*(((5148131303079159687^(~x|(5148131303079159687&z)))&~4078378071895433826)|(((x^5148131303079159687)&~(x^z))&4078378071895433826)) + 13176245769603920215*(((z^(x|5148131303079159687))&~4078378071895433826)|(~(~x|(5148131303079159687&z))&4078378071895433826)) + 18446744062501741561*(((z^(x|(~5148131303079159687|z)))&~4078378071895433826)|((z^~(x&(~5148131303079159687&z)))&4078378071895433826)) + 4392081940635677935*(((5148131303079159687^(~x|(5148131303079159687|z)))&~4078378071895433826)|((z^~(x&(~5148131303079159687&z)))&4078378071895433826)) + 14933078530167257312*((~(x|~z)&~4078378071895433826)|((5148131303079159687^(x|(~5148131303079159687|z)))&4078378071895433826)) + 4392081940635677935*((((x|5148131303079159687)&(5148131303079159687^z))&~4078378071895433826)|(~(5148131303079159687&z)&4078378071895433826)) + 10540996623155009542*(((x^(~5148131303079159687&z))&~4078378071895433826)|((~(x&5148131303079159687)&~(5148131303079159687^z))&4078378071895433826)) + 6148914697463078347*(((5148131303079159687^(x|(5148131303079159687|z)))&~4078378071895433826)|(~(x|~z)&4078378071895433826)) + 9662580211117879171*(((5148131303079159687^(x|(~5148131303079159687|z)))&~4078378071895433826)|(((x^5148131303079159687)|(x^z))&4078378071895433826)) + 7905747454290478759*((5148131303079159687&~z)|x) + 4392081918220057825*((((x&~5148131303079159687)|~(x^(5148131303079159687^z)))&~4078378071895433826)|(~(5148131303079159687^z)&4078378071895433826)) + 14054662140545747051*(((x|z)&~4078378071895433826)|(~(x&~5148131303079159687)&4078378071895433826)) + 6148914704934951717*(((5148131303079159687^~(~x&(5148131303079159687|z)))&~4078378071895433826)|((5148131303079159687|(x^z))&4078378071895433826)) + 4392081929427867880*(((x^(~5148131303079159687&z))&~4078378071895433826)|((z|~(x|5148131303079159687))&4078378071895433826)),  3735936685*~x
6148914675047458237*(((2926606885326659808^~(~x&(y|2926606885326659808)))&~2492973302536933853)|(~(x|(y|2926606885326659808))&2492973302536933853)) + 12297829372510536584*(((x^(y^2926606885326659808))&~2492973302536933853)|((~(x^y)&(x^2926606885326659808))&2492973302536933853)) + 6148914701199015032*(((~x&(~y|2926606885326659808))&~2492973302536933853)|((y^(~x|(y&2926606885326659808)))&2492973302536933853)) + 12297829379982409954*((~(~x|(y&2926606885326659808))&~2492973302536933853)|(((x^y)&~(x^2926606885326659808))&2492973302536933853)) + 6148914693727141662*(((x^(~y&2926606885326659808))&~2492973302536933853)|((y^(x|(y&2926606885326659808)))&2492973302536933853)) + 18446744069973614931*(((2926606885326659808&(x|y))&~2492973302536933853)|((y^(x|(y|2926606885326659808)))&2492973302536933853)) + 6148914686255268292*((((y&2926606885326659808)|(~x&(y|2926606885326659808)))&~2492973302536933853)|((y^~(~x&(y|2926606885326659808)))&2492973302536933853)) + 6148914708670888402*(((y|(x&~2926606885326659808))&~2492973302536933853)|((y^(x&2926606885326659808))&2492973302536933853)) + 6148914693727141662*((((x|~y)&~(y^2926606885326659808))&~2492973302536933853)|((2926606885326659808^(~x&(y|2926606885326659808)))&2492973302536933853)) + 14943746740*(((y^~(x&(y&2926606885326659808)))&~2492973302536933853)|((2926606885326659808^~(x&(y|2926606885326659808)))&2492973302536933853)) + 6148914682519331607*(((2926606885326659808&~(x&y))&~2492973302536933853)|((x|(y^2926606885326659808))&2492973302536933853)) + 12297829391190220009*(((~(x&y)&~(y^2926606885326659808))&~2492973302536933853)|((y&(x|2926606885326659808))&2492973302536933853)) + 12297829383718346639*(((y^~(~x&(y|2926606885326659808)))&~2492973302536933853)|(((x&y)^(x^(y&2926606885326659808)))&2492973302536933853)) + 12297829365038663214*((~(~x&(y|2926606885326659808))&~2492973302536933853)|(((x&y)^(x^(y&2926606885326659808)))&2492973302536933853)) + 12297829365038663214*((~(~x|(y^2926606885326659808))&~2492973302536933853)|((y|(x&2926606885326659808))&2492973302536933853)) + 12297829398662093379*(((x|(~y&2926606885326659808))&~2492973302536933853)|((2926606885326659808|(x&~y))&2492973302536933853)),  3735936685*~x
9564978407483193672*((((x|~7999088772238144719)&~(x^(7999088772238144719^z)))&~1015729132049530051)|(~z&1015729132049530051)) + 17080318587459943475*((~(~x|(7999088772238144719&z))&~1015729132049530051)|((~(x&~7999088772238144719)&(7999088772238144719^z))&1015729132049530051)) + 2732850976235152967*(((~x|(7999088772238144719|z))&~1015729132049530051)|(((x^7999088772238144719)&~(x^z))&1015729132049530051)) + 2049638231242380554*(((7999088772238144719&~z)&~1015729132049530051)|((~(x&7999088772238144719)&(7999088772238144719^z))&1015729132049530051)) + 11614616638725574226*(((7999088772238144719&(x|~z))&~1015729132049530051)|((7999088772238144719^z)&1015729132049530051)) + 16397105846203107747*(((7999088772238144719&(x|z))&~1015729132049530051)|((7999088772238144719&(x^z))&1015729132049530051)) + 12981042128711119052*(((7999088772238144719^(~x|(~7999088772238144719|z)))&~1015729132049530051)|(~(x&z)&1015729132049530051)) + 12981042124975182367*(((z|~(x^7999088772238144719))&~1015729132049530051)|(((x|7999088772238144719)&~(x^(7999088772238144719^z)))&1015729132049530051)) + 13664254869967954780*(((7999088772238144719^(x&(~7999088772238144719|z)))&~1015729132049530051)|(~(x&7999088772238144719)&1015729132049530051)) + 8198552921233585531*(((~z|~(x^7999088772238144719))&~1015729132049530051)|((z^(x&7999088772238144719))&1015729132049530051)) + 5465701944998432564*((~(~x&(7999088772238144719^z))&~1015729132049530051)|((~(x|~7999088772238144719)|(7999088772238144719^z))&1015729132049530051)) + 15713893097474398649*(((x|(7999088772238144719&z))&~1015729132049530051)|(~(x^7999088772238144719)&1015729132049530051)) + 17080318587459943475*((((x^7999088772238144719)&~(x^z))&~1015729132049530051)|((z^~(x|~7999088772238144719))&1015729132049530051)) + 15713893097474398649*((~(~x|(~7999088772238144719&z))&~1015729132049530051)|(((x&z)^(x^(7999088772238144719&z)))&1015729132049530051)) + 3416063717491988695*((((x|7999088772238144719)&~(x^(7999088772238144719^z)))&~1015729132049530051)|((z^(x&~7999088772238144719))&1015729132049530051)) + 3416063721227925380*((~(7999088772238144719^z)&~1015729132049530051)|((7999088772238144719^~(x|(7999088772238144719&z)))&1015729132049530051)),  3735936685*~x
2170205186021344116*((~(2583803120029627101&1940780121913439269)&~t)|(~(~x|(2583803120029627101&1940780121913439269))&t)) + 3255307779032016174*(((2583803120029627101^~(x&(~2583803120029627101&1940780121913439269)))&~t)|((~(x|2583803120029627101)|(2583803120029627101^1940780121913439269))&t)) + 6510615558064032348*(((2583803120029627101|~1940780121913439269)&~t)|((x^(2583803120029627101|1940780121913439269))&t)) + 9765923329624175152*(((2583803120029627101^(x|1940780121913439269))&~t)|(((x|2583803120029627101)&~(x^(2583803120029627101^1940780121913439269)))&t)) + 1085102596746608743*(((~x&(2583803120029627101^1940780121913439269))&~t)|((1940780121913439269^~(x&2583803120029627101))&t)) + 6510615550592158978*((((x&1940780121913439269)|~(2583803120029627101|1940780121913439269))&~t)|((2583803120029627101^~(x&(~2583803120029627101|1940780121913439269)))&t)) + 1085102581802862003*((((x&1940780121913439269)^~(2583803120029627101&~1940780121913439269))&~t)|(((x&1940780121913439269)|~(2583803120029627101|1940780121913439269))&t)) + 16276538895160080870*((((x&1940780121913439269)^~(2583803120029627101&~1940780121913439269))&~t)|(~(x^(2583803120029627101|1940780121913439269))&t)) + 9765923333360111837*(((2583803120029627101|1940780121913439269)&~t)|((2583803120029627101^(~x|(2583803120029627101^1940780121913439269)))&t)) + 8680820747821313149*((~(~x&(2583803120029627101&1940780121913439269))&~t)|(~(2583803120029627101^1940780121913439269)&t)) + 17361641473227006188*(((1940780121913439269^~(x&(2583803120029627101&1940780121913439269)))&~t)|((2583803120029627101|~1940780121913439269)&t)) + 6510615558064032348*(((2583803120029627101^~(x|(~2583803120029627101&1940780121913439269)))&~t)|(((x&~2583803120029627101)|~(2583803120029627101^1940780121913439269))&t)) + 13021231112392128011*(((~(x&2583803120029627101)&~(2583803120029627101^1940780121913439269))&~t)|(((x&2583803120029627101)|~(x^(2583803120029627101^1940780121913439269)))&t)) + 1085102589274735373*(((2583803120029627101&(x^1940780121913439269))&~t)|(~(~x&(~2583803120029627101&1940780121913439269))&t)) + 3255307775296079489*(((2583803120029627101^(~x|(2583803120029627101&1940780121913439269)))&~t)|((x|1940780121913439269)&t)) + 7595718154810641091*(((~(x&2583803120029627101)&~(2583803120029627101^1940780121913439269))&~t)|(~(x&~x)&t)),  3735936685*~x
604811287107227842*((~(x|(y|5949604314122672185))&~404508593983709577)|(~(x|5949604314122672185)&404508593983709577)) + 6652924094668582617*(((5949604314122672185&(x|~y))&~404508593983709577)|((y&~5949604314122672185)&404508593983709577)) + 16027498947696260358*(((~5949604314122672185|~(x^y))&~404508593983709577)|(~(~x|(y&5949604314122672185))&404508593983709577)) + 1512028206560259550*(((~y&(x^5949604314122672185))&~404508593983709577)|((y^(x|5949604314122672185))&404508593983709577)) + 15422687668060905886*((((x|~y)&~(y^5949604314122672185))&~404508593983709577)|(((x&5949604314122672185)^~(y&~5949604314122672185))&404508593983709577)) + 5140895880636449697*(((x&5949604314122672185)&~404508593983709577)|(((x^y)|(x^5949604314122672185))&404508593983709577)) + 4838490244554709146*(((~x&(y^5949604314122672185))&~404508593983709577)|((~(x^y)&~(x^5949604314122672185))&404508593983709577)) + 13608253817947032415*(((x^5949604314122672185)&~404508593983709577)|((y&(x|~5949604314122672185))&404508593983709577)) + 9374574853027677741*(((~(x^y)&~(x^5949604314122672185))&~404508593983709577)|((~y|~(x^5949604314122672185))&404508593983709577)) + 11189008703141551212*(((5949604314122672185&(x^y))&~404508593983709577)|((~(x^y)|~(x^5949604314122672185))&404508593983709577)) + 13608253825418905785*(((5949604314122672185^~(x&~y))&~404508593983709577)|((~(x|~y)|~(y^5949604314122672185))&404508593983709577)) + 15120282024507291965*((((x|y)&(x^(y^5949604314122672185)))&~404508593983709577)|((y&(x|5949604314122672185))&404508593983709577)) + 12398631269884133526*(((~(x&~y)&(x^(y^5949604314122672185)))&~404508593983709577)|((5949604314122672185^~(~x|(y&5949604314122672185)))&404508593983709577)) + 11793819986512842369*(((y|(x&~5949604314122672185))&~404508593983709577)|((y|(x&5949604314122672185))&404508593983709577)) + 302405643553613921*(x|(~y|(5949604314122672185|404508593983709577))),  3735936685*~x
12297829398662093379*(((1527443504129892479&~z)&~5481008546291292511)|((~z&(x^1527443504129892479))&5481008546291292511)) + 16397105846203107747*(((1527443504129892479^~(~x&(1527443504129892479^z)))&~5481008546291292511)|((~x&(~1527443504129892479&z))&5481008546291292511)) + 12297829368774599899*((((x&z)|(1527443504129892479&~z))&~5481008546291292511)|((~1527443504129892479&(x^z))&5481008546291292511)) + 11207810055*((~(x&(1527443504129892479&z))&~5481008546291292511)|((1527443504129892479^~(x&~z))&5481008546291292511)) + 6148914693727141662*(((1527443504129892479^(~x&(1527443504129892479^z)))&~5481008546291292511)|((~(x&1527443504129892479)&~(1527443504129892479^z))&5481008546291292511)) + 4099276451276951053*((((x^1527443504129892479)|(x^z))&~5481008546291292511)|((1527443504129892479^~(~x&(1527443504129892479|z)))&5481008546291292511)) + 10248191156211902770*((((x|~1527443504129892479)&(1527443504129892479^z))&~5481008546291292511)|(((1527443504129892479&~z)^(~x|(1527443504129892479^z)))&5481008546291292511)) + 4099276455012887738*(((x&1527443504129892479)&~5481008546291292511)|((~(x^1527443504129892479)&~(x^z))&5481008546291292511)) + 8198552921233585531*((~(x|(~1527443504129892479|z))&~5481008546291292511)|(((x|1527443504129892479)&(x^(1527443504129892479^z)))&5481008546291292511)) + 16397105838731234377*((~(x&(1527443504129892479&z))&~5481008546291292511)|((1527443504129892479^~(x&(1527443504129892479|z)))&5481008546291292511)) + 10248191156211902770*(((z^~(x|1527443504129892479))&~5481008546291292511)|((~1527443504129892479|~(x^z))&5481008546291292511)) + 14347467626168537248*(((x&(1527443504129892479&z))&~5481008546291292511)|((1527443504129892479&z)&5481008546291292511)) + 3735936685*(((x&(~1527443504129892479&z))&~5481008546291292511)|((1527443504129892479|(x&~z))&5481008546291292511)) + 4099276458748824423*(((x&1527443504129892479)&~5481008546291292511)|((1527443504129892479|~(x|~z))&5481008546291292511)) + 4099276462484761108*((((x&z)|(1527443504129892479&~z))&~5481008546291292511)|(~(x&(~1527443504129892479&z))&5481008546291292511)) + 12297829372510536584*((~(x|(1527443504129892479|z))&~5481008546291292511)|((1527443504129892479|(x&z))&5481008546291292511)),  3735936685*~x
6349004533652569205*((((y&1329269182125201961)|(x&(y|1329269182125201961)))&~6446531717211777556)|((~1329269182125201961&(x^y))&6446531717211777556)) + 10181494534186241324*((((x&1329269182125201961)^(x^(y&1329269182125201961)))&~6446531717211777556)|((y^~(x&(~y&1329269182125201961)))&6446531717211777556)) + 2331816214168743944*(((1329269182125201961^~(x|(~y&1329269182125201961)))&~6446531717211777556)|(((y&1329269182125201961)^~(x&(y^1329269182125201961)))&6446531717211777556)) + 15907142257259774586*(((y^~(x|~1329269182125201961))&~6446531717211777556)|((1329269182125201961^(~x|(y&1329269182125201961)))&6446531717211777556)) + 2793562000336316744*(((y^~(x|~1329269182125201961))&~6446531717211777556)|((~(x&~y)&~(x^(y^1329269182125201961)))&6446531717211777556)) + 17338554186160189559*((((x&1329269182125201961)|(y&~1329269182125201961))&~6446531717211777556)|((x^1329269182125201961)&6446531717211777556)) + 14221770148208756584*((((x|~y)&(y^1329269182125201961))&~6446531717211777556)|((1329269182125201961^~(~x&(y|1329269182125201961)))&6446531717211777556)) + 9465788575339938865*((~(x|~y)&~6446531717211777556)|((~(x&y)&~(x^(y^1329269182125201961)))&6446531717211777556)) + 3024434882212293089*((x&~6446531717211777556)|((y^~(~x&(y|1329269182125201961)))&6446531717211777556)) + 10089145378447101438*(((~(x|y)|(y^1329269182125201961))&~6446531717211777556)|(((x|y)&~(x^(y^1329269182125201961)))&6446531717211777556)) + 6856924901425648633*(((y|(x&~1329269182125201961))&~6446531717211777556)|(~(x&(y&1329269182125201961))&6446531717211777556)) + 6025782484829642919*(((y|~(x^1329269182125201961))&~6446531717211777556)|(~(x^y)&6446531717211777556)) + 2978260300606786461*(((y^(x&~1329269182125201961))&~6446531717211777556)|((y^(~x&(~y|1329269182125201961)))&6446531717211777556)) + 17892649135538775615*(((1329269182125201961^(x|(~y&1329269182125201961)))&~6446531717211777556)|(((x&y)|(x^(y^1329269182125201961)))&6446531717211777556)) + 14037071832994540127*((~(x|~1329269182125201961)&~6446531717211777556)|((x|(y&1329269182125201961))&6446531717211777556)) + 14406468467158909726*(((y^(x|(y|1329269182125201961)))&~6446531717211777556)|(1329269182125201961&6446531717211777556)),  3735936685*~x
1494374674*((~(x^(~y|7941018320791625532))&~622852365513478177)|(((y&7941018320791625532)^~(x&(y^7941018320791625532)))&622852365513478177)) + 18446744069226427594*((~(~x|(~y&7941018320791625532))&~622852365513478177)|((7941018320791625532^(x|y))&622852365513478177)) + 4483124022*((((y&7941018320791625532)^~(x&(y^7941018320791625532)))&~622852365513478177)|((y^(~x|(y|7941018320791625532)))&622852365513478177)) + 6724686033*(((~(x^y)&~(x^7941018320791625532))&~622852365513478177)|((y^7941018320791625532)&622852365513478177)) + 18446744069973614931*(((7941018320791625532^~(x&y))&~622852365513478177)|(~(y&7941018320791625532)&622852365513478177)) + 2988749348*(((~(x&y)&(x^(y^7941018320791625532)))&~622852365513478177)|((y^~(~x|(~y&7941018320791625532)))&622852365513478177)) + 5230311359*(((x&7941018320791625532)&~622852365513478177)|((y^~(~x|(y^7941018320791625532)))&622852365513478177)) + 18446744069973614931*(((y^(~x|(y|7941018320791625532)))&~622852365513478177)|((~x&(y|7941018320791625532))&622852365513478177)) + 18446744067732052920*(((~y&(x^7941018320791625532))&~622852365513478177)|(((x|y)&(x^(y^7941018320791625532)))&622852365513478177)) + 5977498696*(((y^~(x|~7941018320791625532))&~622852365513478177)|((x&y)&622852365513478177)) + 5230311359*(((y^(x&(~y|7941018320791625532)))&~622852365513478177)|((7941018320791625532^~(x&(y|7941018320791625532)))&622852365513478177)) + 18446744070720802268*((((x&y)|(y^7941018320791625532))&~622852365513478177)|((7941018320791625532&(x|~y))&622852365513478177)) + 18446744072215176942*((~(x|~y)&~622852365513478177)|(((x&y)|~(y|~7941018320791625532))&622852365513478177)) + 2988749348*((~(y|~7941018320791625532)&~622852365513478177)|((7941018320791625532^(x&~y))&622852365513478177)) + 4483124022*((~(~x|(~y|7941018320791625532))&~622852365513478177)|((~(x|y)|~(y^7941018320791625532))&622852365513478177)) + 18446744065490490909*((((x&7941018320791625532)|(y&~7941018320791625532))&~622852365513478177)|(~(~x&(y^7941018320791625532))&622852365513478177)),  3735936685*~x
15191436278239414028*((~(~x&(y&4642806500251867980))&~6517514795339902657)|(~(~x|(y|4642806500251867980))&6517514795339902657)) + 6510615548350596967*(((x^(y|4642806500251867980))&~6517514795339902657)|((y^(~x|(y&4642806500251867980)))&6517514795339902657)) + 11936128517139893942*(((y^(x&4642806500251867980))&~6517514795339902657)|((x&(y^4642806500251867980))&6517514795339902657)) + 5425512966547734964*(((~(x|y)|(x^(y^4642806500251867980)))&~6517514795339902657)|(((x|~y)&(y^4642806500251867980))&6517514795339902657)) + 13021231123599938066*(((x|(y|4642806500251867980))&~6517514795339902657)|((y^(x|(~y&4642806500251867980)))&6517514795339902657)) + 4340410370548313558*(((4642806500251867980^~(x&(y&4642806500251867980)))&~6517514795339902657)|(~(x&(y&4642806500251867980))&6517514795339902657)) + 5425512968789296975*(((y^(x|(y^4642806500251867980)))&~6517514795339902657)|(((x|~y)&~(y^4642806500251867980))&6517514795339902657)) + 3255307773054517478*(((y^(x|(y|4642806500251867980)))&~6517514795339902657)|((y^(~x&(~y|4642806500251867980)))&6517514795339902657)) + 3255307790239826229*((~(x&~x)&~6517514795339902657)|(((x&4642806500251867980)|(y&~4642806500251867980))&6517514795339902657)) + 5425512958328674257*(((y&~(x^4642806500251867980))&~6517514795339902657)|(((x&~y)|(x^(y^4642806500251867980)))&6517514795339902657)) + 8680820745579751138*((~(x|4642806500251867980)&~6517514795339902657)|(((x&4642806500251867980)^(x^(y&4642806500251867980)))&6517514795339902657)) + 7595718141361269025*(((4642806500251867980^(x&(y|4642806500251867980)))&~6517514795339902657)|(((x&y)|~(y^4642806500251867980))&6517514795339902657)) + 9765923349051045914*((~(y|~4642806500251867980)&~6517514795339902657)|((~(x^y)|(x^4642806500251867980))&6517514795339902657)) + 4340410359340503503*((~(y|~4642806500251867980)&~6517514795339902657)|((x|(y&4642806500251867980))&6517514795339902657)) + 17361641475468568199*(((y^~(~x&(~y|4642806500251867980)))&~6517514795339902657)|((4642806500251867980|~(x|~y))&6517514795339902657)) + 8680820733624753746*(((4642806500251867980&(x|y))&~6517514795339902657)|((y|4642806500251867980)&6517514795339902657)),  3735936685*~x
18446744058478425131*(((8726444633765670437^~(~x&(5247246838865151209&8726444633765670437)))&~t)|(~(x|(~5247246838865151209|8726444633765670437))&t)) + 18446744069686235186*((~(x&(5247246838865151209&8726444633765670437))&~t)|(~(x|8726444633765670437)&t)) + 14081607505*((((x&8726444633765670437)|(5247246838865151209&~8726444633765670437))&~t)|((~5247246838865151209&(x^8726444633765670437))&t)) + 10345670820*(((5247246838865151209^(x|(~5247246838865151209&8726444633765670437)))&~t)|((~(x&5247246838865151209)&(x^(5247246838865151209^8726444633765670437)))&t)) + 18446744041523020176*(((8726444633765670437^(x|~5247246838865151209))&~t)|((8726444633765670437^~(~x&(~5247246838865151209&8726444633765670437)))&t)) + 16093265720*(((5247246838865151209^~(~x|(5247246838865151209&8726444633765670437)))&~t)|(((x&5247246838865151209)^~(x^(~5247246838865151209|8726444633765670437)))&t)) + 19541822660*(((5247246838865151209^~(~x|(~5247246838865151209&8726444633765670437)))&~t)|(((5247246838865151209&~8726444633765670437)|~(x|(~5247246838865151209&8726444633765670437)))&t)) + 7759253115*((((5247246838865151209&8726444633765670437)|(~x&(5247246838865151209|8726444633765670437)))&~t)|((8726444633765670437^~(~x&(~5247246838865151209|8726444633765670437)))&t)) + 18446744023130716496*(((x&(~5247246838865151209|8726444633765670437))&~t)|((5247246838865151209^~(~x&(~5247246838865151209|8726444633765670437)))&t)) + 18446744069973614931*(((8726444633765670437^(x&5247246838865151209))&~t)|(((x&~5247246838865151209)|~(x^(5247246838865151209^8726444633765670437)))&t)) + 48567176905*(((8726444633765670437^~(~x|(5247246838865151209&8726444633765670437)))&~t)|((5247246838865151209^(x|(5247246838865151209^8726444633765670437)))&t)) + 19254442915*((((x&8726444633765670437)|~(5247246838865151209|8726444633765670437))&~t)|((5247246838865151209&~(x^8726444633765670437))&t)) + 18446744072272652891*((((x&~5247246838865151209)|(x^(5247246838865151209^8726444633765670437)))&~t)|((5247246838865151209^~(x&(~5247246838865151209|8726444633765670437)))&t)) + 35922468125*(((~8726444633765670437&~(x^5247246838865151209))&~t)|((5247246838865151209|~(x|8726444633765670437))&t)) + 18446744030315210121*~((x|~8726444633765670437)&~5247246838865151209) + 18446744063363880796*((((x|~5247246838865151209)&(x^(5247246838865151209^8726444633765670437)))&~t)|(((x^5247246838865151209)|~(x^8726444633765670437))&t)),  3735936685*~x
13176245777075793585*(((4876859151989002083|~(x^z))&~8988338846883462570)|((4876859151989002083^~(~x&(~4876859151989002083&z)))&8988338846883462570)) + 5270498304105631401*(((z^~(x&(~4876859151989002083&z)))&~8988338846883462570)|(((x^4876859151989002083)&~(x^z))&8988338846883462570)) + 7905747446818605389*((((4876859151989002083&z)|(x&(4876859151989002083|z)))&~8988338846883462570)|(((x^4876859151989002083)&~(x^z))&8988338846883462570)) + 10540996600739389432*(((~z&~(x^4876859151989002083))&~8988338846883462570)|((z^(~x|(4876859151989002083&z)))&8988338846883462570)) + 10540996600739389432*((((x&4876859151989002083)^~(x^(~4876859151989002083|z)))&~8988338846883462570)|(((x&z)^(x^(~4876859151989002083&z)))&8988338846883462570)) + 7905747484177972239*(((~(x|4876859151989002083)|(4876859151989002083^z))&~8988338846883462570)|((~(x|4876859151989002083)|(4876859151989002083^z))&8988338846883462570)) + 5270498296633758031*((((x&z)|~(4876859151989002083|z))&~8988338846883462570)|((z^(x|~4876859151989002083))&8988338846883462570)) + 3735936685*((((x|~4876859151989002083)&(4876859151989002083^z))&~8988338846883462570)|((x^(4876859151989002083|z))&8988338846883462570)) + 18679683425*(((~z|~(x^4876859151989002083))&~8988338846883462570)|((4876859151989002083^(x&(~4876859151989002083|z)))&8988338846883462570)) + 15811494897373147463*(((~(x|4876859151989002083)|(4876859151989002083^z))&~8988338846883462570)|((4876859151989002083^(x|(~4876859151989002083&z)))&8988338846883462570)) + 13176245747188300105*(((~(x|~4876859151989002083)|(x^(4876859151989002083^z)))&~8988338846883462570)|((4876859151989002083^~(x|(~4876859151989002083&z)))&8988338846883462570)) + 5270498319049378141*(((4876859151989002083^(x&(~4876859151989002083|z)))&~8988338846883462570)|((z^~(x&(4876859151989002083|z)))&8988338846883462570)) + 2635249146448910673*(((z^(~x|(4876859151989002083&z)))&~8988338846883462570)|(((x&~4876859151989002083)|(x^(4876859151989002083^z)))&8988338846883462570)) + 2635249161392657413*(((4876859151989002083^~(~x|(4876859151989002083&z)))&~8988338846883462570)|((~(x|~4876859151989002083)|(x^(4876859151989002083^z)))&8988338846883462570)) + 15811494916052830888*(((4876859151989002083|~z)&~8988338846883462570)|((4876859151989002083^(x&(4876859151989002083^z)))&8988338846883462570)) + 15811494930996577628*((((x&~4876859151989002083)|~(4876859151989002083^z))&~8988338846883462570)|(z&8988338846883462570)),  3735936685*~x
14347467618696663878*((((x^5504578152710918911)&(x^2272334834992641791))&~t)|(~(x|(~5504578152710918911|2272334834992641791))&t)) + 2049638227506443869*((((x&5504578152710918911)|(5504578152710918911^2272334834992641791))&~t)|(((x^5504578152710918911)&~(x^2272334834992641791))&t)) + 10248191148740029400*(((5504578152710918911^~(~x|(5504578152710918911^2272334834992641791)))&~t)|((2272334834992641791^~(x&~5504578152710918911))&t)) + 6148914697463078347*(((2272334834992641791^(x|(5504578152710918911&2272334834992641791)))&~t)|((5504578152710918911^(x|(5504578152710918911|2272334834992641791)))&t)) + 14347467618696663878*((((5504578152710918911&~2272334834992641791)|~(x|(~5504578152710918911&2272334834992641791)))&~t)|((x^(5504578152710918911|2272334834992641791))&t)) + 4099276469956634478*(((5504578152710918911|~(x|~2272334834992641791))&~t)|(~(x^(~5504578152710918911&2272334834992641791))&t)) + 6148914686255268292*(((5504578152710918911^~(~x|(5504578152710918911^2272334834992641791)))&~t)|((5504578152710918911^~(~x&(5504578152710918911|2272334834992641791)))&t)) + 18446744058765804876*((((x&2272334834992641791)^~(x^(~5504578152710918911&2272334834992641791)))&~t)|((5504578152710918911^(x|(~5504578152710918911&2272334834992641791)))&t)) + 6148914697463078347*(((~(x&5504578152710918911)&(x^(5504578152710918911^2272334834992641791)))&~t)|(((x|5504578152710918911)&(x^(5504578152710918911^2272334834992641791)))&t)) + 14347467603752917138*((~(x|(5504578152710918911|2272334834992641791))&~t)|(~(~x|(~5504578152710918911&2272334834992641791))&t)) + 18446744069973614931*((x&~t)|(~(x^(5504578152710918911&2272334834992641791))&t)) + 4099276469956634478*((((x&~5504578152710918911)|~(x^(5504578152710918911^2272334834992641791)))&~t)|((~5504578152710918911|~(x^2272334834992641791))&t)) + 18446744062501741561*(((2272334834992641791^~(~x|(~5504578152710918911&2272334834992641791)))&~t)|((~5504578152710918911|~(x^2272334834992641791))&t)) + 8198552917497648846*((((x^5504578152710918911)|(x^2272334834992641791))&~t)|(((x&2272334834992641791)^~(x^(~5504578152710918911&2272334834992641791)))&t)) + 10248191152475966085*((((x&2272334834992641791)^~(x^(5504578152710918911&2272334834992641791)))&~t)|(((x^5504578152710918911)|~(x^2272334834992641791))&t)) + 12297829394926156694*(((2272334834992641791^~(x|(5504578152710918911&2272334834992641791)))&~t)|(~(x&~x)&t)),  3735936685*~x
