5172858198*((((x&5148131303079159687)^(5148131303079159687|~z))&~4078378071895433826)|((~(x^5148131303079159687)&(x^z))&4078378071895433826)) + 6322365784*(((5148131303079159687|z)&~4078378071895433826)|(((x|~5148131303079159687)&~(x^(5148131303079159687^z)))&4078378071895433826)) + 4310715165*((((5148131303079159687&z)^~(x&(5148131303079159687^z)))&~4078378071895433826)|((5148131303079159687^(x|z))&4078378071895433826)) + 18446744070548344037*((~(x&~x)&~4078378071895433826)|((5148131303079159687^(~x|(~5148131303079159687|z)))&4078378071895433826)) + 18446744059915263088*(((x^(~5148131303079159687|z))&~4078378071895433826)|(((x&~5148131303079159687)|(5148131303079159687^z))&4078378071895433826)) + 18446744063938613700*((((x|~5148131303079159687)&~(5148131303079159687^z))&~4078378071895433826)|(((x^5148131303079159687)&(x^z))&4078378071895433826)) + 5172858198*((((x&~5148131303079159687)|~(5148131303079159687^z))&~4078378071895433826)|((5148131303079159687&~(x&z))&4078378071895433826)) + 18446744071123122517*((((x&z)^~(5148131303079159687&~z))&~4078378071895433826)|((~x|(~5148131303079159687&z))&4078378071895433826)) + 14369067008*(((x^(~5148131303079159687|z))&~4078378071895433826)|(~(~x|(5148131303079159687^z))&4078378071895433826)) + 18446744073422187063*(((x|5148131303079159687)&~4078378071895433826)|((~(x&~5148131303079159687)&(x^(5148131303079159687^z)))&4078378071895433826)) + 18446744066812407352*(((z^~(~x&(5148131303079159687&z)))&~4078378071895433826)|(~(x^5148131303079159687)&4078378071895433826)) + 18446744063076421293*((((x&5148131303079159687)^(x^(5148131303079159687&z)))&~4078378071895433826)|((x^(~5148131303079159687&z))&4078378071895433826)) + 18446744068249279491*(((~z|~(x^5148131303079159687))&~4078378071895433826)|((5148131303079159687^(x&~z))&4078378071895433826)) + 18446744058478341575*(((~(x&~5148131303079159687)&~(x^(5148131303079159687^z)))&~4078378071895433826)|((5148131303079159687^(x&(5148131303079159687^z)))&4078378071895433826)) + 6322365784*((((5148131303079159687&z)^~(~x&(5148131303079159687^z)))&~4078378071895433826)|((~x|(~5148131303079159687|z))&4078378071895433826)) + 21553575825*((((x&5148131303079159687)|~(5148131303079159687^z))&~4078378071895433826)|((x|(5148131303079159687|z))&4078378071895433826)),  49374 + 3735936685*x
13771302032249867263*((((x&y)^(y|~766378682200360508))&~3090623388094052299)|((x&~x)&3090623388094052299)) + 6035570638667243416*((~(x&(y&766378682200360508))&~3090623388094052299)|((x&~x)&3090623388094052299)) + 680064289263937819*((~(y^766378682200360508)&~3090623388094052299)|(~(~x|(~y|766378682200360508))&3090623388094052299)) + 9945940343964235299*(((~(x&~y)&(y^766378682200360508))&~3090623388094052299)|((~x&(y^766378682200360508))&3090623388094052299)) + 4760450084622601067*(((y^(~x|(y|766378682200360508)))&~3090623388094052299)|(((x&y)^~(x^(y&766378682200360508)))&3090623388094052299)) + 7225683160756877854*((~(x|(y^766378682200360508))&~3090623388094052299)|(((x&y)^~(x^(y&766378682200360508)))&3090623388094052299)) + 15556470815384269546*(((766378682200360508|(x&~y))&~3090623388094052299)|((766378682200360508^(x|y))&3090623388094052299)) + 10711012695070723883*(((766378682200360508^~(~x|(y&766378682200360508)))&~3090623388094052299)|((x&(~y&766378682200360508))&3090623388094052299)) + 1530144672325483688*(((y^(~x|(y&766378682200360508)))&~3090623388094052299)|(~y&3090623388094052299)) + 595056257308880534*(((766378682200360508^~(x|(~y&766378682200360508)))&~3090623388094052299)|((766378682200360508&~(x&y))&3090623388094052299)) + 17851687812664734397*((((y&~766378682200360508)|~(~x|(~y&766378682200360508)))&~3090623388094052299)|((~x|(y^766378682200360508))&3090623388094052299)) + 13601285949660069268*((((x&~y)|~(y^766378682200360508))&~3090623388094052299)|((y^(x&~766378682200360508))&3090623388094052299)) + 9265876062172121476*(((766378682200360508^~(x&(~y|766378682200360508)))&~3090623388094052299)|(y&3090623388094052299)) + 7820739425537631758*(((766378682200360508^~(x&(y|766378682200360508)))&~3090623388094052299)|((~x|(y&766378682200360508))&3090623388094052299)) + 16151527065221276710*(((766378682200360508|(x&~y))&~3090623388094052299)|(((x^y)|~(x^766378682200360508))&3090623388094052299)) + 8500803722273442947*((~(x&(y|766378682200360508))&~3090623388094052299)|((766378682200360508|(x^y))&3090623388094052299)),  49374 + 3735936685*x
1844674409612472736*((((x&1871319527771227964)|(y&~1871319527771227964))&~1841743645279201143)|((1871319527771227964^(x|(y|1871319527771227964)))&1841743645279201143)) + 15092790597950869901*(((~x&(y^1871319527771227964))&~1841743645279201143)|((~(x^y)&(x^1871319527771227964))&1841743645279201143)) + 3186255794685683437*(((y^(x|~1871319527771227964))&~1841743645279201143)|((~(x&~y)&(y^1871319527771227964))&1841743645279201143)) + 1341581385073161327*(((x&~x)&~1841743645279201143)|((~(x&y)&(y^1871319527771227964))&1841743645279201143)) + 3857046492826169128*(((y&~(x&~1871319527771227964))&~1841743645279201143)|(((x|~y)&(y^1871319527771227964))&1841743645279201143)) + 2012372079477710333*((y|~1871319527771227964)&~x) + 13415813869411346069*(((y^~(~x&(~y|1871319527771227964)))&~1841743645279201143)|(~(x|(~y&1871319527771227964))&1841743645279201143)) + 17440558039574576790*((((x&1871319527771227964)|(y&~1871319527771227964))&~1841743645279201143)|((1871319527771227964^~(~x&(y|1871319527771227964)))&1841743645279201143)) + 670790690668612321*(((y^(~x&(y|1871319527771227964)))&~1841743645279201143)|((y^(x&(y|1871319527771227964)))&1841743645279201143)) + 11068046442731385920*(((y^(x&~1871319527771227964))&~1841743645279201143)|((y^(x|(~y&1871319527771227964)))&1841743645279201143)) + 1173883718943909789*((((x&1871319527771227964)^(x^(~y&1871319527771227964)))&~1841743645279201143)|((y&~(x^1871319527771227964))&1841743645279201143)) + 6540209259236555097*(((x|y)&~1841743645279201143)|((y^~(x&1871319527771227964))&1841743645279201143)) + 11738837133399998241*((~(x^(y|1871319527771227964))&~1841743645279201143)|((y&(x|1871319527771227964))&1841743645279201143)) + 15931278973428417185*(((y&(x|~1871319527771227964))&~1841743645279201143)|((y|~(x|1871319527771227964))&1841743645279201143)) + 4695534857095906357*(((y^~(x&1871319527771227964))&~1841743645279201143)|((y|(x&1871319527771227964))&1841743645279201143)) + 15260488282759755490*((((x&1871319527771227964)^~(y&~1871319527771227964))&~1841743645279201143)|(1871319527771227964&1841743645279201143)),  49374 + 3735936685*x
11770779557524006467*(((2845800419284739585^~(~x&(2845800419284739585^4775866174017213638)))&~t)|((2845800419284739585^(x|(2845800419284739585|4775866174017213638)))&t)) + 5534023219871318286*((((x|2845800419284739585)&~(2845800419284739585^4775866174017213638))&~t)|(((x&4775866174017213638)^~(x^(2845800419284739585&4775866174017213638)))&t)) + 9399055320969989764*(((~(x&~2845800419284739585)&(x^(2845800419284739585^4775866174017213638)))&~t)|(~(x&(~2845800419284739585|4775866174017213638))&t)) + 14142503790342086485*(((x|(~2845800419284739585|4775866174017213638))&~t)|((2845800419284739585^~(~x&(~2845800419284739585|4775866174017213638)))&t)) + 8959847112549886186*((~(x&~4775866174017213638)&~t)|((~x|(~2845800419284739585&4775866174017213638))&t)) + 18271060797066136969*((((x&2845800419284739585)|(2845800419284739585^4775866174017213638))&~t)|(((x&2845800419284739585)|~(2845800419284739585|4775866174017213638))&t)) + 7378697626495091048*((~(2845800419284739585&~4775866174017213638)&~t)|(((2845800419284739585&~4775866174017213638)|~(~x|(~2845800419284739585&4775866174017213638)))&t)) + 15196603446466637682*(((2845800419284739585^(x|(~2845800419284739585|4775866174017213638)))&~t)|(((x|~2845800419284739585)&(x^(2845800419284739585^4775866174017213638)))&t)) + 1229782947711613836*((((x&2845800419284739585)|~(x^(2845800419284739585^4775866174017213638)))&~t)|(~(x^(2845800419284739585&4775866174017213638))&t)) + 3952873730080635837*(((x^(~2845800419284739585&4775866174017213638))&~t)|((x^(2845800419284739585^4775866174017213638))&t)) + 15284445094128186718*(((2845800419284739585^(~x|(~2845800419284739585&4775866174017213638)))&~t)|((2845800419284739585^~(x&(2845800419284739585&4775866174017213638)))&t)) + 6236756326444927500*(((2845800419284739585^~(x|(2845800419284739585&4775866174017213638)))&~t)|((4775866174017213638^~(x|(~2845800419284739585&4775866174017213638)))&t)) + 1844674406623772762*(((2845800419284739585^~(x|(2845800419284739585&4775866174017213638)))&~t)|((x|~2845800419284739585)&t)) + 12824879206176733668*(((4775866174017213638^(~x|(2845800419284739585|4775866174017213638)))&~t)|((~(x|2845800419284739585)|~(2845800419284739585^4775866174017213638))&t)) + 15811494927794317970*((~(x&(2845800419284739585|4775866174017213638))&~t)|(((x&2845800419284739585)^(x^(2845800419284739585&4775866174017213638)))&t)) + 12649195937005143017*((~(x|~4775866174017213638)&~t)|(((x^2845800419284739585)|~(x^4775866174017213638))&t)),  49374 + 3735936685*x
18446744028878212648*((~(~x&(~y&3256863726026310656))&~2568863284367563482)|((~(x&y)&(x^(y^3256863726026310656)))&2568863284367563482)) + 12297829492060675084*(((x&y)&~2568863284367563482)|((y^(~x|(y&3256863726026310656)))&2568863284367563482)) + 12297829342622960814*(((3256863726026310656^(x&(~y|3256863726026310656)))&~2568863284367563482)|((3256863726026310656^(~x|(y&3256863726026310656)))&2568863284367563482)) + 6148914813277345994*(((y|~(x^3256863726026310656))&~2568863284367563482)|(~(x|~3256863726026310656)&2568863284367563482)) + 18446743924271787972*((~(x&~3256863726026310656)&~2568863284367563482)|(((x^y)|(x^3256863726026310656))&2568863284367563482)) + 6148914536817488190*((~(~x|(~y|3256863726026310656))&~2568863284367563482)|((3256863726026310656&~(x^y))&2568863284367563482)) + 18446744017670402593*(((y|(x&3256863726026310656))&~2568863284367563482)|((y^~(x&(y&3256863726026310656)))&2568863284367563482)) + 123286108101*((((x&y)^~(x^(~y|3256863726026310656)))&~2568863284367563482)|((y^(~x|(~y&3256863726026310656)))&2568863284367563482)) + 63511071767*(((y^~(x|(y&3256863726026310656)))&~2568863284367563482)|(~(~x&(y&3256863726026310656))&2568863284367563482)) + 18446744032614149333*((((x&~y)|~(y^3256863726026310656))&~2568863284367563482)|((y^~(x|3256863726026310656))&2568863284367563482)) + 12297829566779556906*(((y^(x|(y^3256863726026310656)))&~2568863284367563482)|(((x&3256863726026310656)^(x^(y&3256863726026310656)))&2568863284367563482)) + 6148914570441017103*(((y^(~x|(~y|3256863726026310656)))&~2568863284367563482)|(((x&y)|~(y^3256863726026310656))&2568863284367563482)) + 127022044786*(((~3256863726026310656|(x^y))&~2568863284367563482)|(~(x&(y^3256863726026310656))&2568863284367563482)) + 6148914506930044084*(((y^(x&(~y|3256863726026310656)))&~2568863284367563482)|((y^~(x|(y&3256863726026310656)))&2568863284367563482)) + 18679683425*((((x&3256863726026310656)^(y|3256863726026310656))&~2568863284367563482)|(((x&y)|~(x^(y^3256863726026310656)))&2568863284367563482)) + 6148914734822527487*((((x&3256863726026310656)^~(x^(y&3256863726026310656)))&~2568863284367563482)|((3256863726026310656|~(x|~y))&2568863284367563482)),  49374 + 3735936685*x
11947713243217615019*(((566350040084085079&~(x&y))&~400062249122108380)|((x&~x)&400062249122108380)) + 17593335983574012665*(((y^(~x|(y|566350040084085079)))&~400062249122108380)|((566350040084085079^(x|(~y|566350040084085079)))&400062249122108380)) + 3807513015803446130*(((x^(y&566350040084085079))&~400062249122108380)|((566350040084085079^(x|y))&400062249122108380)) + 2822811377650096880*(((566350040084085079&~(x^y))&~400062249122108380)|((x&(y^566350040084085079))&400062249122108380)) + 2231990387286164586*(((566350040084085079^~(x&(~y&566350040084085079)))&~400062249122108380)|((y^(x|566350040084085079))&400062249122108380)) + 5973856623476800539*(((y^(x&(y^566350040084085079)))&~400062249122108380)|(((x&y)^(y|~566350040084085079))&400062249122108380)) + 722114534645805908*((~(x^y)&~400062249122108380)|((y&~(x&566350040084085079))&400062249122108380)) + 8665374441901178317*((((y&~566350040084085079)|~(~x|(~y&566350040084085079)))&~400062249122108380)|((~x|(~y&566350040084085079))&400062249122108380)) + 3479279132683043237*(((y&~(x&566350040084085079))&~400062249122108380)|((566350040084085079^~(~x|(~y&566350040084085079)))&400062249122108380)) + 262587096035669972*(((y^(x&(y^566350040084085079)))&~400062249122108380)|((~x|(y^566350040084085079))&400062249122108380)) + 7155498592996756324*(((566350040084085079^~(x&(~y|566350040084085079)))&~400062249122108380)|((y^~(x|(y^566350040084085079)))&400062249122108380)) + 11947713239481678334*(((y^~(x&(y|566350040084085079)))&~400062249122108380)|(~(~x&(~y|566350040084085079))&400062249122108380)) + 11422539036202478961*(((566350040084085079&~(x&~y))&~400062249122108380)|(((x&566350040084085079)^(x^(y&566350040084085079)))&400062249122108380)) + 17330748880066469323*((((x&y)|(y^566350040084085079))&~400062249122108380)|((y|(x&~566350040084085079))&400062249122108380)) + 10240897066682523176*((~(x^(~y|566350040084085079))&~400062249122108380)|((566350040084085079&(x|y))&400062249122108380)) + 15689579483144187657*(((566350040084085079^(~x&(~y|566350040084085079)))&~400062249122108380)|((y|~(x^566350040084085079))&400062249122108380)),  49374 + 3735936685*x
15811494913917875910*(((x|(y^5492472768592767207))&~7040352095088307781)|(~(y|5492472768592767207)&7040352095088307781)) + 5270498319583302038*(((~x|(y|5492472768592767207))&~7040352095088307781)|((y^~(x&(y^5492472768592767207)))&7040352095088307781)) + 2635249144847533974*(((y^~(x|(y^5492472768592767207)))&~7040352095088307781)|((5492472768592767207^(x|y))&7040352095088307781)) + 18446744073709502242*(((~(x|~y)|~(y^5492472768592767207))&~7040352095088307781)|(~y&7040352095088307781)) + 13176245757862433133*(((y^~(x&5492472768592767207))&~7040352095088307781)|((5492472768592767207^(x|~y))&7040352095088307781)) + 5270498304639407176*(((y^~(x|(y^5492472768592767207)))&~7040352095088307781)|(~(x|~5492472768592767207)&7040352095088307781)) + 13176245784014187424*((~(~x|(~y&5492472768592767207))&~7040352095088307781)|((y^(x|~5492472768592767207))&7040352095088307781)) + 10540996609278616856*((~(y&~5492472768592767207)&~7040352095088307781)|((5492472768592767207^(x&y))&7040352095088307781)) + 2635249144847879592*(((y^(x&(y^5492472768592767207)))&~7040352095088307781)|(((x|~y)&~(y^5492472768592767207))&7040352095088307781)) + 15811494932597806205*((~(x^5492472768592767207)&~7040352095088307781)|(((x&y)|~(y|5492472768592767207))&7040352095088307781)) + 13176245769070243188*(((~(x&~y)&~(y^5492472768592767207))&~7040352095088307781)|((y^~(x&5492472768592767207))&7040352095088307781)) + 13176245757862235637*(((~5492472768592767207|(x^y))&~7040352095088307781)|(~(~x&(y|5492472768592767207))&7040352095088307781)) + 15811494928861968268*((((y&5492472768592767207)^~(x&(y^5492472768592767207)))&~7040352095088307781)|((5492472768592767207^~(x|~y))&7040352095088307781)) + 15811494917653763221*((~(y&~5492472768592767207)&~7040352095088307781)|((~(x&~y)&~(y^5492472768592767207))&7040352095088307781)) + 13176245776542165932*(((5492472768592767207|(x^y))&~7040352095088307781)|(((x&5492472768592767207)^(x^(y&5492472768592767207)))&7040352095088307781)) + 2635249144847583348*(((~(x&~y)&(x^(y^5492472768592767207)))&~7040352095088307781)|(~(y&~5492472768592767207)&7040352095088307781)),  49374 + 3735936685*x
1229782935756693248*((((x|~4638036491061624188)&(x^(4638036491061624188^z)))&~7001508789863539519)|(((4638036491061624188&z)^~(x&(4638036491061624188^z)))&7001508789863539519)) + 8608480565240467812*((((x&4638036491061624188)^(4638036491061624188|z))&~7001508789863539519)|(((x&z)^(x^(~4638036491061624188&z)))&7001508789863539519)) + 14757395258967631418*(((~(x&~4638036491061624188)&(4638036491061624188^z))&~7001508789863539519)|((z^(x&(~4638036491061624188|z)))&7001508789863539519)) + 17216961141688762137*(((z&~(x^4638036491061624188))&~7001508789863539519)|(~(x^(~4638036491061624188&z))&7001508789863539519)) + 6148914686255290236*(((~(x|4638036491061624188)|(x^(4638036491061624188^z)))&~7001508789863539519)|(((x&~4638036491061624188)|~(x^(4638036491061624188^z)))&7001508789863539519)) + 11068046447961664363*(((4638036491061624188^~(x&(4638036491061624188^z)))&~7001508789863539519)|((~(x|~4638036491061624188)|(4638036491061624188^z))&7001508789863539519)) + 15987178198460228435*((((x&4638036491061624188)|~(4638036491061624188^z))&~7001508789863539519)|(~(x^(4638036491061624188&z))&7001508789863539519)) + 14757395266439504788*((((x&4638036491061624188)|(x^(4638036491061624188^z)))&~7001508789863539519)|(x&7001508789863539519)) + 4919131750498580530*(((z^(~x|(~4638036491061624188|z)))&~7001508789863539519)|(((x&z)^(x^(4638036491061624188&z)))&7001508789863539519)) + 1229782943228517244*(((z^~(~x&(~4638036491061624188&z)))&~7001508789863539519)|((4638036491061624188|(x&~z))&7001508789863539519)) + 9838263504733114203*(((z^~(x&(4638036491061624188&z)))&~7001508789863539519)|(~(x&~4638036491061624188)&7001508789863539519)) + 17216961137952858368*(((z^(x&~4638036491061624188))&~7001508789863539519)|(~(x&~4638036491061624188)&7001508789863539519)) + 12297829379982437384*(((~x&(4638036491061624188|z))&~7001508789863539519)|((4638036491061624188|(x^z))&7001508789863539519)) + 14757395251495790964*(((4638036491061624188^(~x|(4638036491061624188&z)))&~7001508789863539519)|((4638036491061624188|~(x^z))&7001508789863539519)) + 9838263500997193976*(((4638036491061624188|(x^z))&~7001508789863539519)|((z|~(x|~4638036491061624188))&7001508789863539519)) + 9838263512204971115*((~(x^(~4638036491061624188&z))&~7001508789863539519)|((x|(~4638036491061624188|z))&7001508789863539519)),  49374 + 3735936685*x
17142428828513968293*(((~(x|~y)|~(x^(y^1231142149966393592)))&~985159413333512465)|((1231142149966393592^(x|(y|1231142149966393592)))&985159413333512465)) + 16956098090408130641*(((y^1231142149966393592)&~985159413333512465)|((y^(~x|(y&1231142149966393592)))&985159413333512465)) + 5589922445786198541*(((1231142149966393592^~(~x&(y&1231142149966393592)))&~985159413333512465)|((y^~(~x&(~y&1231142149966393592)))&985159413333512465)) + 8757545154230765454*(((1231142149966393592^~(x&(y&1231142149966393592)))&~985159413333512465)|((y^~(~x&(y^1231142149966393592)))&985159413333512465)) + 1676976743822878737*((~(x&~1231142149966393592)&~985159413333512465)|((~(x&y)&~(y^1231142149966393592))&985159413333512465)) + 12297829376246473269*(((1231142149966393592|(x&y))&~985159413333512465)|((1231142149966393592^(x&(~y|1231142149966393592)))&985159413333512465)) + 14161136873118936398*(((y&~(x&1231142149966393592))&~985159413333512465)|(~(x&1231142149966393592)&985159413333512465)) + 4844599448531558339*((x&~985159413333512465)|((y^(x|(y^1231142149966393592)))&985159413333512465)) + 12484160136767931031*(((y^~(x&(y|1231142149966393592)))&~985159413333512465)|((~1231142149966393592|~(x^y))&985159413333512465)) + 18679683425*(((x|(y|1231142149966393592))&~985159413333512465)|(((x&1231142149966393592)|~(y|1231142149966393592))&985159413333512465)) + 2049638216298617356*((~(x|~1231142149966393592)&~985159413333512465)|(((x&y)|~(y|~1231142149966393592))&985159413333512465)) + 9875529638904891015*(((y^(x|(~y&1231142149966393592)))&~985159413333512465)|((~(x&~y)&~(y^1231142149966393592))&985159413333512465)) + 4285607193118741848*(((1231142149966393592^(~x|(~y&1231142149966393592)))&~985159413333512465)|(~(y^1231142149966393592)&985159413333512465)) + 10993514153466510056*((((x^y)|~(x^1231142149966393592))&~985159413333512465)|((1231142149966393592^~(~x|(y&1231142149966393592)))&985159413333512465)) + 12856821639131163130*((~(x|(y|1231142149966393592))&~985159413333512465)|((1231142149966393592&(x|y))&985159413333512465)) + 2794961228497004298*(((~1231142149966393592&(x^y))&~985159413333512465)|((y^(x&(y^1231142149966393592)))&985159413333512465)),  49374 + 3735936685*x
18446743991519092668*(((8994858398510344741|~(x|y))&~8101341719902207542)|((8994858398510344741^(~x|(y&8994858398510344741)))&8101341719902207542)) + 10540996659446874216*(((8994858398510344741|~(x|y))&~8101341719902207542)|((8994858398510344741^~(x&~y))&8101341719902207542)) + 5270498311043778370*(((y^~(~x&(y&8994858398510344741)))&~8101341719902207542)|((~(x|y)|(y^8994858398510344741))&8101341719902207542)) + 10540996610879796059*((~(x|(y&8994858398510344741))&~8101341719902207542)|((8994858398510344741^(x|~y))&8101341719902207542)) + 13176245751457963191*((~(x&(y^8994858398510344741))&~8101341719902207542)|((8994858398510344741^(x|~y))&8101341719902207542)) + 15811494888300193638*(((x&~x)&~8101341719902207542)|((8994858398510344741^(x&(~y|8994858398510344741)))&8101341719902207542)) + 5270498292364144319*(((x^(~y&8994858398510344741))&~8101341719902207542)|((8994858398510344741^(x&(~y|8994858398510344741)))&8101341719902207542)) + 7905747518868707084*(((y^~(x|~8994858398510344741))&~8101341719902207542)|(~(x&(y|8994858398510344741))&8101341719902207542)) + 7905747462829755557*((~(y|8994858398510344741)&~8101341719902207542)|((y&(x|~8994858398510344741))&8101341719902207542)) + 5270498307307841685*(((8994858398510344741^~(~x&(y&8994858398510344741)))&~8101341719902207542)|((y^~(x|(y^8994858398510344741)))&8101341719902207542)) + 18446744043822107510*(((x&(y&8994858398510344741))&~8101341719902207542)|(~(x^(~y|8994858398510344741))&8101341719902207542)) + 2635249177937484608*(((x&~x)&~8101341719902207542)|((x|(~y&8994858398510344741))&8101341719902207542)) + 2635249174201547923*((((y&~8994858398510344741)^(~x|(y^8994858398510344741)))&~8101341719902207542)|((~(x&~y)&~(y^8994858398510344741))&8101341719902207542)) + 18446744017670600089*(((~(x&~y)&(y^8994858398510344741))&~8101341719902207542)|((y^~(x|(y&8994858398510344741)))&8101341719902207542)) + 26151507421*(((~(x|y)|~(y^8994858398510344741))&~8101341719902207542)|((8994858398510344741^~(x|y))&8101341719902207542)) + 14943697366*((((x&y)|(y^8994858398510344741))&~8101341719902207542)|((8994858398510344741|(x&~y))&8101341719902207542)),  49374 + 3735936685*x
12297829376246692709*(((7832419101775403725^~(x&(7832419101775403725^z)))&~5739190543059269046)|((~z&~(x^7832419101775403725))&5739190543059269046)) + 6148914693727070344*(((z^(x&(~7832419101775403725|z)))&~5739190543059269046)|((7832419101775403725^~(x&(~7832419101775403725&z)))&5739190543059269046)) + 3735870853*((((x&7832419101775403725)|~(7832419101775403725^z))&~5739190543059269046)|((7832419101775403725^~(~x&(~7832419101775403725&z)))&5739190543059269046)) + 6148914689991199491*(((7832419101775403725^(x|~z))&~5739190543059269046)|((7832419101775403725^~(x&~z))&5739190543059269046)) + 12297829383718171087*((~(x&(~7832419101775403725|z))&~5739190543059269046)|((7832419101775403725^~(~x&(7832419101775403725|z)))&5739190543059269046)) + 6148914693727152634*(((7832419101775403725|z)&~5739190543059269046)|(((x^7832419101775403725)|(x^z))&5739190543059269046)) + 12297829383718253377*(((x&(7832419101775403725^z))&~5739190543059269046)|((7832419101775403725^(~x&(~7832419101775403725|z)))&5739190543059269046)) + 6148914697463007029*((~(~x|(~7832419101775403725|z))&~5739190543059269046)|((x&z)&5739190543059269046)) + 12297829379982481272*(((~(x&~7832419101775403725)&(7832419101775403725^z))&~5739190543059269046)|(~(7832419101775403725^z)&5739190543059269046)) + 18446744073709518700*(((z^~(x&(~7832419101775403725&z)))&~5739190543059269046)|((7832419101775403725&~(x&~z))&5739190543059269046)) + 6148914697462825991*(((x^(7832419101775403725^z))&~5739190543059269046)|((7832419101775403725&(x|z))&5739190543059269046)) + 12297829383718417957*(((7832419101775403725^~(~x&(7832419101775403725^z)))&~5739190543059269046)|((7832419101775403725|~z)&5739190543059269046)) + 18446744069973763053*(((7832419101775403725|(x^z))&~5739190543059269046)|((z&(x|7832419101775403725))&5739190543059269046)) + 12297829383718286293*(((7832419101775403725|~z)&~5739190543059269046)|((z|(x&~7832419101775403725))&5739190543059269046)) + 12297829376246643335*(((7832419101775403725&~(x&~z))&~5739190543059269046)|((z|(x^7832419101775403725))&5739190543059269046)),  49374 + 3735936685*x
737869761902311893*((((x&z)^~(7608647997869476164&~z))&~4042501945860736433)|((7608647997869476164&~z)&4042501945860736433)) + 7747632513050176709*(((7608647997869476164^(x|(~7608647997869476164|z)))&~4042501945860736433)|((~7608647997869476164&(x^z))&4042501945860736433)) + 3320413941636157229*((((7608647997869476164&~z)^(x|(7608647997869476164^z)))&~4042501945860736433)|((~(x&7608647997869476164)&~(7608647997869476164^z))&4042501945860736433)) + 9592306900994216672*(((~(x^7608647997869476164)&~(x^z))&~4042501945860736433)|((~(x&~7608647997869476164)&~(x^(7608647997869476164^z)))&4042501945860736433)) + 8116567403341199055*(((~(x^7608647997869476164)&~(x^z))&~4042501945860736433)|(~x&4042501945860736433)) + 2582544168526084655*(((7608647997869476164^~(x&z))&~4042501945860736433)|((x^z)&4042501945860736433)) + 2582544172261971966*((((x&z)^~(x^(~7608647997869476164&z)))&~4042501945860736433)|((~(x|~7608647997869476164)|(7608647997869476164^z))&4042501945860736433)) + 13281655736657332932*(((z^(~x|(7608647997869476164|z)))&~4042501945860736433)|((7608647997869476164^(~x&(~7608647997869476164|z)))&4042501945860736433)) + 3320413941636206603*(((x^(~7608647997869476164|z))&~4042501945860736433)|((x&(~7608647997869476164|z))&4042501945860736433)) + 7009762758619738186*(((z&~(x&~7608647997869476164))&~4042501945860736433)|(~(~x&(7608647997869476164|z))&4042501945860736433)) + 15495265022364317985*(((7608647997869476164^(~x|(7608647997869476164^z)))&~4042501945860736433)|((7608647997869476164^~(x&(7608647997869476164&z)))&4042501945860736433)) + 5534023204927522172*(((z^(x&~7608647997869476164))&~4042501945860736433)|((7608647997869476164^~(x&(7608647997869476164&z)))&4042501945860736433)) + 15864199908919403646*(((z^(x&(~7608647997869476164|z)))&~4042501945860736433)|((7608647997869476164&z)&4042501945860736433)) + 10330176674104338620*((((x&z)^~(x^(7608647997869476164&z)))&~4042501945860736433)|((~(x|~7608647997869476164)|~(7608647997869476164^z))&4042501945860736433)) + 1844674399151899392*((((x&z)^(7608647997869476164|z))&~4042501945860736433)|((7608647997869476164^(x&(7608647997869476164^z)))&4042501945860736433)) + 1106804652193334239*((((x|7608647997869476164)&(x^(7608647997869476164^z)))&~4042501945860736433)|(((x&7608647997869476164)|~(x^(7608647997869476164^z)))&4042501945860736433)),  49374 + 3735936685*x
